Date,Store_ID,Store_Type,Store_Size,Dept_ID,Dept_Name,Weekly_Sales,IsHoliday,Holiday_Name,Markdown_Discount,Promotional_Flag,Temperature,Fuel_Price,CPI,Unemployment_Rate
2022-07-29,1,A,150000,4,Home & Garden,27190.94,0,None,802.33,1,82.9,2.476,222.003,6.46
2022-08-05,1,A,150000,4,Home & Garden,30507.78,0,None,2896.18,1,81.3,2.758,221.142,6.39
2022-08-12,1,A,150000,4,Home & Garden,27786.12,0,None,0.0,0,84.5,2.567,221.134,6.48
2022-08-19,1,A,150000,4,Home & Garden,24987.17,0,None,0.0,0,73.5,2.703,221.425,6.57
2022-08-26,1,A,150000,4,Home & Garden,28070.11,0,None,0.0,0,80.2,2.806,222.271,6.36
2022-09-02,1,A,150000,4,Home & Garden,26632.22,0,None,0.0,0,75.7,2.97,222.115,6.5
2022-09-09,1,A,150000,4,Home & Garden,35420.81,1,Labor Day,2850.34,1,73.6,2.8,221.823,6.38
2022-09-16,1,A,150000,4,Home & Garden,26977.1,0,None,0.0,0,74.9,3.069,222.482,6.34
2022-09-23,1,A,150000,4,Home & Garden,27622.83,0,None,0.0,0,66.8,3.039,222.411,6.4
2022-09-30,1,A,150000,4,Home & Garden,26506.78,0,None,0.0,0,65.0,3.021,222.984,6.3
2022-10-07,1,A,150000,4,Home & Garden,26955.42,0,None,0.0,0,64.3,3.199,222.286,6.33
2022-10-14,1,A,150000,4,Home & Garden,29034.98,0,None,3493.54,1,59.3,3.24,222.611,6.26
2022-10-21,1,A,150000,4,Home & Garden,29016.61,0,None,0.0,0,60.7,3.237,222.716,6.56
2022-10-28,1,A,150000,4,Home & Garden,30835.09,0,None,2857.82,1,52.8,3.351,222.318,6.36
2022-11-04,1,A,150000,4,Home & Garden,26462.04,0,None,0.0,0,57.4,3.374,223.335,6.27
2022-11-11,1,A,150000,4,Home & Garden,28592.79,0,None,4009.88,1,50.8,3.471,223.455,6.35
2022-11-18,1,A,150000,4,Home & Garden,29132.73,0,None,0.0,0,44.7,3.571,223.464,6.3
2022-11-25,1,A,150000,4,Home & Garden,49405.58,1,Thanksgiving / Black Friday,2926.93,1,44.2,3.699,223.482,6.28
2022-12-02,1,A,150000,4,Home & Garden,53201.94,1,Thanksgiving / Black Friday,4305.96,1,44.5,3.525,223.029,6.35
2022-12-09,1,A,150000,4,Home & Garden,27248.61,0,None,0.0,0,43.7,3.844,223.663,6.35
2022-12-16,1,A,150000,4,Home & Garden,30170.09,0,None,2967.13,1,43.5,3.564,223.84,6.21
2022-12-23,1,A,150000,4,Home & Garden,45764.38,1,Christmas / New Year,2585.8,1,43.0,3.751,223.747,6.2
2022-12-30,1,A,150000,4,Home & Garden,50052.36,1,Christmas / New Year,4183.07,1,36.2,3.851,224.205,6.22
2023-01-06,1,A,150000,4,Home & Garden,28206.47,0,None,0.0,0,47.6,3.863,224.625,6.0
2023-01-13,1,A,150000,4,Home & Garden,26977.91,0,None,0.0,0,36.9,3.824,225.504,6.07
2023-01-20,1,A,150000,4,Home & Garden,28271.06,0,None,0.0,0,44.0,3.887,224.785,6.34
2023-01-27,1,A,150000,4,Home & Garden,29686.38,0,None,0.0,0,34.6,3.891,224.964,6.36
2023-02-03,1,A,150000,4,Home & Garden,26737.21,0,None,0.0,0,36.4,3.905,224.935,6.16
2023-02-10,1,A,150000,4,Home & Garden,31066.6,1,Super Bowl,587.65,1,33.4,4.038,224.151,6.23
2023-02-17,1,A,150000,4,Home & Garden,28296.89,0,None,2464.38,1,34.2,4.012,225.234,6.19
2023-02-24,1,A,150000,4,Home & Garden,26528.97,0,None,0.0,0,49.3,3.938,225.415,6.45
2023-03-03,1,A,150000,4,Home & Garden,28556.22,0,None,781.97,1,43.4,4.071,226.754,6.25
2023-03-10,1,A,150000,4,Home & Garden,28098.02,0,None,0.0,0,43.3,4.024,225.563,6.11
2023-03-17,1,A,150000,4,Home & Garden,27129.3,0,None,1656.75,1,53.6,4.062,225.947,6.01
2023-03-24,1,A,150000,4,Home & Garden,24858.25,0,None,0.0,0,48.9,4.04,225.917,5.94
2023-03-31,1,A,150000,4,Home & Garden,28050.38,0,None,0.0,0,56.9,3.911,225.487,6.11
2023-04-07,1,A,150000,4,Home & Garden,45678.36,0,None,0.0,0,59.5,3.917,226.78,6.0
2023-04-14,1,A,150000,4,Home & Garden,47650.13,0,None,0.0,0,54.5,4.001,226.722,5.92
2023-04-21,1,A,150000,4,Home & Garden,45202.02,0,None,0.0,0,59.2,3.966,226.879,5.98
2023-04-28,1,A,150000,4,Home & Garden,50159.84,0,None,0.0,0,65.3,3.888,226.166,5.93
2023-05-05,1,A,150000,4,Home & Garden,47412.11,0,None,0.0,0,69.7,3.867,227.46,6.19
2023-05-12,1,A,150000,4,Home & Garden,49278.53,0,None,0.0,0,76.6,3.925,226.195,6.1
2023-05-19,1,A,150000,4,Home & Garden,51043.87,0,None,3275.8,1,68.8,3.737,227.326,6.0
2023-05-26,1,A,150000,4,Home & Garden,57379.23,1,Memorial Day,1161.14,1,73.4,3.786,228.266,6.14
2023-06-02,1,A,150000,4,Home & Garden,48706.13,0,None,834.22,1,83.4,3.681,226.812,5.98
2023-06-09,1,A,150000,4,Home & Garden,47945.99,0,None,0.0,0,79.8,3.631,227.162,5.88
2023-06-16,1,A,150000,4,Home & Garden,45420.55,0,None,0.0,0,78.2,3.686,227.632,6.11
2023-06-23,1,A,150000,4,Home & Garden,49163.17,0,None,2064.13,1,83.0,3.612,227.468,5.99
2023-06-30,1,A,150000,4,Home & Garden,50690.08,0,None,0.0,0,78.6,3.556,227.082,5.82
2023-07-07,1,A,150000,4,Home & Garden,29376.97,0,None,0.0,0,90.2,3.538,228.029,5.9
2023-07-14,1,A,150000,4,Home & Garden,26698.25,0,None,0.0,0,72.7,3.377,227.601,5.82
2023-07-21,1,A,150000,4,Home & Garden,29019.0,0,None,0.0,0,84.0,3.37,228.506,5.75
2023-07-28,1,A,150000,4,Home & Garden,26557.45,0,None,0.0,0,80.4,3.23,227.947,5.97
2023-08-04,1,A,150000,4,Home & Garden,27406.01,0,None,0.0,0,80.9,3.219,229.319,6.06
2023-08-11,1,A,150000,4,Home & Garden,29335.8,0,None,3268.29,1,76.3,3.121,228.29,5.72
2023-08-18,1,A,150000,4,Home & Garden,27902.56,0,None,0.0,0,73.0,3.077,228.658,5.9
2023-08-25,1,A,150000,4,Home & Garden,27819.03,0,None,0.0,0,70.7,3.055,229.363,5.77
2023-09-01,1,A,150000,4,Home & Garden,29691.53,0,None,0.0,0,71.5,2.88,228.478,5.77
2023-09-08,1,A,150000,4,Home & Garden,35968.55,1,Labor Day,1513.09,1,76.5,3.052,229.344,5.75
2023-09-15,1,A,150000,4,Home & Garden,27867.94,0,None,0.0,0,70.8,2.744,230.022,5.71
2023-09-22,1,A,150000,4,Home & Garden,27658.77,0,None,0.0,0,72.7,2.669,228.702,5.79
2023-09-29,1,A,150000,4,Home & Garden,30409.37,0,None,3919.9,1,71.0,2.802,229.735,5.69
2023-10-06,1,A,150000,4,Home & Garden,28975.34,0,None,2051.3,1,66.7,2.718,229.91,5.79
2023-10-13,1,A,150000,4,Home & Garden,27263.03,0,None,0.0,0,63.8,2.652,230.308,5.74
2023-10-20,1,A,150000,4,Home & Garden,27666.59,0,None,0.0,0,58.2,2.601,229.436,5.71
2023-10-27,1,A,150000,4,Home & Garden,25733.54,0,None,0.0,0,60.1,2.502,229.532,5.63
2023-11-03,1,A,150000,4,Home & Garden,26519.82,0,None,0.0,0,54.7,2.386,230.591,5.65
2023-11-10,1,A,150000,4,Home & Garden,31662.62,0,None,1978.3,1,43.9,2.422,230.616,5.77
2023-11-17,1,A,150000,4,Home & Garden,28913.45,0,None,0.0,0,46.4,2.323,230.73,5.74
2023-11-24,1,A,150000,4,Home & Garden,52634.78,1,Thanksgiving / Black Friday,2435.96,1,40.9,2.42,230.915,5.58
2023-12-01,1,A,150000,4,Home & Garden,51145.28,1,Thanksgiving / Black Friday,765.85,1,49.6,2.299,230.539,5.67
2023-12-08,1,A,150000,4,Home & Garden,29096.72,0,None,0.0,0,47.7,2.216,231.133,5.73
2023-12-15,1,A,150000,4,Home & Garden,28693.4,0,None,0.0,0,43.0,2.233,231.3,5.47
2023-12-22,1,A,150000,4,Home & Garden,46736.77,1,Christmas / New Year,2981.9,1,36.0,2.272,230.934,5.68
2023-12-29,1,A,150000,4,Home & Garden,47113.91,1,Christmas / New Year,1279.9,1,40.8,2.177,232.361,5.55
2024-01-05,1,A,150000,4,Home & Garden,28916.2,0,None,0.0,0,40.0,2.145,231.803,5.66
2024-01-12,1,A,150000,4,Home & Garden,28499.84,0,None,0.0,0,43.8,2.223,231.108,5.51
2024-01-19,1,A,150000,4,Home & Garden,28167.17,0,None,0.0,0,41.9,2.22,232.169,5.4
2024-01-26,1,A,150000,4,Home & Garden,27246.01,0,None,0.0,0,33.8,2.161,231.491,5.4
2024-02-02,1,A,150000,4,Home & Garden,27376.26,0,None,0.0,0,36.8,2.169,232.509,5.56
2024-02-09,1,A,150000,4,Home & Garden,33393.01,1,Super Bowl,2199.4,1,37.8,2.235,232.832,5.57
2024-02-16,1,A,150000,4,Home & Garden,27740.22,0,None,807.89,1,45.5,2.114,231.98,5.44
2024-02-23,1,A,150000,4,Home & Garden,29763.04,0,None,0.0,0,49.6,2.135,233.009,5.58
2024-03-01,1,A,150000,4,Home & Garden,27034.05,0,None,0.0,0,47.8,2.213,232.871,5.34
2024-03-08,1,A,150000,4,Home & Garden,26639.79,0,None,0.0,0,51.1,2.279,233.213,5.49
2024-03-15,1,A,150000,4,Home & Garden,29184.51,0,None,0.0,0,54.2,2.351,233.888,5.36
2024-03-22,1,A,150000,4,Home & Garden,31503.09,0,None,2881.21,1,48.4,2.477,232.954,5.4
2024-03-29,1,A,150000,4,Home & Garden,29368.88,0,None,0.0,0,49.8,2.465,232.837,5.46
2024-04-05,1,A,150000,4,Home & Garden,48735.41,0,None,853.54,1,60.4,2.424,232.907,5.36
2024-04-12,1,A,150000,4,Home & Garden,50668.55,0,None,0.0,0,65.7,2.479,233.081,5.39
2024-04-19,1,A,150000,4,Home & Garden,55227.68,0,None,3167.39,1,56.4,2.447,233.588,5.52
2024-04-26,1,A,150000,4,Home & Garden,51443.4,0,None,0.0,0,64.1,2.575,233.934,5.35
2024-05-03,1,A,150000,4,Home & Garden,50739.78,0,None,0.0,0,66.6,2.605,234.039,5.48
2024-05-10,1,A,150000,4,Home & Garden,48479.36,0,None,0.0,0,71.5,2.708,234.452,5.27
2024-05-17,1,A,150000,4,Home & Garden,58149.76,0,None,4495.57,1,73.0,2.672,234.182,5.43
2024-05-24,1,A,150000,4,Home & Garden,59828.7,1,Memorial Day,3726.66,1,71.3,2.837,235.04,5.5
2024-05-31,1,A,150000,4,Home & Garden,53179.79,0,None,1941.71,1,75.5,2.977,234.318,5.1
2024-06-07,1,A,150000,4,Home & Garden,47520.26,0,None,0.0,0,83.8,2.906,235.948,5.26
2024-06-14,1,A,150000,4,Home & Garden,57567.25,0,None,3557.41,1,82.2,3.008,235.038,5.38
2024-06-21,1,A,150000,4,Home & Garden,57332.63,0,None,3848.48,1,83.1,3.093,234.434,5.29
2024-06-28,1,A,150000,4,Home & Garden,50825.48,0,None,0.0,0,89.4,3.068,234.465,5.34
2021-01-01,1,A,150000,5,Toys,23693.23,0,None,0.0,0,42.3,3.139,210.248,7.52
2021-01-08,1,A,150000,5,Toys,22079.4,0,None,0.0,0,36.2,3.144,210.068,7.49
2021-01-15,1,A,150000,5,Toys,21187.18,0,None,0.0,0,32.4,3.281,210.599,7.49
2021-01-22,1,A,150000,5,Toys,22275.19,0,None,0.0,0,40.4,3.323,211.174,7.39
2021-01-29,1,A,150000,5,Toys,21400.64,0,None,0.0,0,42.2,3.34,210.432,7.45
2021-02-05,1,A,150000,5,Toys,20136.24,0,None,0.0,0,36.8,3.337,210.57,7.49
2021-02-12,1,A,150000,5,Toys,26502.78,1,Super Bowl,4266.77,1,46.4,3.341,211.614,7.57
2021-02-19,1,A,150000,5,Toys,22842.27,0,None,0.0,0,36.8,3.483,211.345,7.51
2021-02-26,1,A,150000,5,Toys,22074.36,0,None,0.0,0,48.9,3.641,210.864,7.62
2021-03-05,1,A,150000,5,Toys,22296.72,0,None,0.0,0,41.3,3.641,211.508,7.31
2021-03-12,1,A,150000,5,Toys,22818.47,0,None,0.0,0,44.0,3.574,211.142,7.47
2021-03-19,1,A,150000,5,Toys,22578.93,0,None,576.58,1,51.7,3.734,211.278,7.39
2021-03-26,1,A,150000,5,Toys,22155.83,0,None,0.0,0,57.5,3.794,211.769,7.57
2021-04-02,1,A,150000,5,Toys,20361.77,0,None,0.0,0,56.6,3.733,210.829,7.26
2021-04-09,1,A,150000,5,Toys,21964.16,0,None,0.0,0,69.6,3.853,211.061,7.25
2021-04-16,1,A,150000,5,Toys,21863.6,0,None,0.0,0,55.4,3.879,211.779,7.26
2021-04-23,1,A,150000,5,Toys,21077.61,0,None,0.0,0,65.7,3.813,211.691,7.09
2021-04-30,1,A,150000,5,Toys,23077.59,0,None,2193.34,1,64.7,3.959,212.492,7.24
2021-05-07,1,A,150000,5,Toys,22149.1,0,None,0.0,0,64.8,3.997,212.019,7.21
2021-05-14,1,A,150000,5,Toys,23500.04,0,None,3951.99,1,73.4,4.057,211.904,7.29
2021-05-21,1,A,150000,5,Toys,22917.95,0,None,0.0,0,73.3,4.068,213.48,7.29
2021-05-28,1,A,150000,5,Toys,28131.64,1,Memorial Day,4488.95,1,72.1,3.883,212.772,7.43
2021-06-04,1,A,150000,5,Toys,21107.54,0,None,0.0,0,76.8,3.924,213.056,7.33
2021-06-11,1,A,150000,5,Toys,22247.68,0,None,0.0,0,77.3,4.041,212.447,7.16
2021-06-18,1,A,150000,5,Toys,21545.99,0,None,0.0,0,80.7,4.038,213.025,7.12
2021-06-25,1,A,150000,5,Toys,22277.33,0,None,1343.17,1,77.6,4.03,213.49,7.25
2021-07-02,1,A,150000,5,Toys,19616.96,0,None,0.0,0,75.2,4.286,212.996,7.05
2021-07-09,1,A,150000,5,Toys,20286.41,0,None,0.0,0,80.0,4.007,213.897,7.36
2021-07-16,1,A,150000,5,Toys,21380.46,0,None,0.0,0,77.8,4.032,213.546,7.28
2021-07-23,1,A,150000,5,Toys,21298.55,0,None,0.0,0,79.5,3.994,213.838,7.1
2021-07-30,1,A,150000,5,Toys,23234.33,0,None,3736.09,1,82.1,3.942,213.82,6.97
2021-08-06,1,A,150000,5,Toys,19406.86,0,None,0.0,0,76.9,3.833,215.184,7.26
2021-08-13,1,A,150000,5,Toys,21473.69,0,None,0.0,0,78.9,3.883,214.389,7.1
2021-08-20,1,A,150000,5,Toys,20427.59,0,None,0.0,0,79.3,3.722,214.004,7.22
2021-08-27,1,A,150000,5,Toys,21854.32,0,None,0.0,0,76.5,3.723,215.082,6.93
2021-09-03,1,A,150000,5,Toys,24470.91,0,None,2338.34,1,67.5,3.658,214.197,7.02
2021-09-10,1,A,150000,5,Toys,24537.13,1,Labor Day,727.91,1,70.3,3.655,215.049,7.07
2021-09-17,1,A,150000,5,Toys,24451.88,0,None,0.0,0,60.9,3.784,214.103,7.06
2021-09-24,1,A,150000,5,Toys,21498.34,0,None,0.0,0,71.1,3.396,214.556,7.0
2021-10-01,1,A,150000,5,Toys,21693.43,0,None,0.0,0,68.5,3.545,215.456,7.09
2021-10-08,1,A,150000,5,Toys,23271.76,0,None,2457.57,1,66.0,3.305,215.864,6.91
2021-10-15,1,A,150000,5,Toys,21532.85,0,None,0.0,0,66.8,3.337,215.718,6.99
2021-10-22,1,A,150000,5,Toys,19851.47,0,None,0.0,0,61.5,3.403,215.711,7.0
2021-10-29,1,A,150000,5,Toys,21475.86,0,None,0.0,0,51.0,3.26,215.756,7.03
2021-11-05,1,A,150000,5,Toys,52417.85,0,None,4305.78,1,53.6,3.107,215.305,7.04
2021-11-12,1,A,150000,5,Toys,53177.82,0,None,0.0,0,44.8,3.074,215.821,6.84
2021-11-19,1,A,150000,5,Toys,41056.82,0,None,0.0,0,46.9,3.123,216.088,6.79
2021-11-26,1,A,150000,5,Toys,102213.94,1,Thanksgiving / Black Friday,3146.67,1,48.9,2.949,216.985,7.06
2021-12-03,1,A,150000,5,Toys,91516.68,1,Thanksgiving / Black Friday,1241.08,1,39.1,2.963,216.765,6.95
2021-12-10,1,A,150000,5,Toys,52415.95,0,None,3802.84,1,39.0,2.888,215.849,6.83
2021-12-17,1,A,150000,5,Toys,43981.97,0,None,0.0,0,39.8,2.773,217.03,7.05
2021-12-24,1,A,150000,5,Toys,88358.94,1,Christmas / New Year,1998.19,1,40.3,2.938,216.813,6.9
2021-12-31,1,A,150000,5,Toys,95299.32,1,Christmas / New Year,848.07,1,43.4,2.76,216.804,6.99
2022-01-07,1,A,150000,5,Toys,22988.83,0,None,0.0,0,38.9,2.492,217.586,6.87
2022-01-14,1,A,150000,5,Toys,22856.71,0,None,0.0,0,34.1,2.617,217.933,7.05
2022-01-21,1,A,150000,5,Toys,22722.99,0,None,0.0,0,36.9,2.498,218.021,7.01
2022-01-28,1,A,150000,5,Toys,21488.36,0,None,0.0,0,40.1,2.571,217.273,6.8
2022-02-04,1,A,150000,5,Toys,21400.58,0,None,0.0,0,41.3,2.395,217.675,6.91
2022-02-11,1,A,150000,5,Toys,25001.68,1,Super Bowl,2444.52,1,39.5,2.407,218.133,6.86
2022-02-18,1,A,150000,5,Toys,22298.66,0,None,0.0,0,39.2,2.418,218.592,6.92
2022-02-25,1,A,150000,5,Toys,21592.67,0,None,0.0,0,47.1,2.411,218.002,6.68
2022-03-04,1,A,150000,5,Toys,25034.29,0,None,0.0,0,47.2,2.214,218.286,6.83
2022-03-11,1,A,150000,5,Toys,21732.98,0,None,0.0,0,41.9,2.256,217.963,6.86
2022-03-18,1,A,150000,5,Toys,21650.41,0,None,0.0,0,55.3,2.22,218.056,6.56
2022-03-25,1,A,150000,5,Toys,23510.43,0,None,0.0,0,47.8,2.186,219.197,6.61
2022-04-01,1,A,150000,5,Toys,21612.73,0,None,0.0,0,55.6,2.364,219.607,6.51
2022-04-08,1,A,150000,5,Toys,25650.17,0,None,2704.64,1,57.4,2.243,219.03,6.68
2022-04-15,1,A,150000,5,Toys,20710.89,0,None,599.89,1,59.1,2.102,219.705,6.76
2022-04-22,1,A,150000,5,Toys,24691.51,0,None,3398.39,1,61.4,2.274,219.521,6.83
2022-04-29,1,A,150000,5,Toys,21993.62,0,None,0.0,0,61.7,2.371,219.155,6.67
2022-05-06,1,A,150000,5,Toys,24508.99,0,None,0.0,0,63.3,2.289,219.796,6.82
2022-05-13,1,A,150000,5,Toys,25590.43,0,None,3591.09,1,67.8,2.095,220.522,6.5
2022-05-20,1,A,150000,5,Toys,22368.21,0,None,0.0,0,68.0,2.191,219.872,6.46
2022-05-27,1,A,150000,5,Toys,28917.45,1,Memorial Day,764.66,1,77.3,2.349,220.81,6.61
2022-06-03,1,A,150000,5,Toys,22374.82,0,None,0.0,0,77.0,2.213,218.855,6.64
2022-06-10,1,A,150000,5,Toys,23342.79,0,None,0.0,0,77.8,2.331,220.713,6.59
2022-06-17,1,A,150000,5,Toys,24819.02,0,None,0.0,0,80.3,2.388,220.483,6.37
2022-06-24,1,A,150000,5,Toys,23139.79,0,None,0.0,0,84.5,2.285,220.427,6.56
2022-07-01,1,A,150000,5,Toys,23898.65,0,None,0.0,0,83.5,2.392,220.76,6.43
2022-07-08,1,A,150000,5,Toys,21237.97,0,None,0.0,0,87.7,2.177,219.858,6.61
2022-07-15,1,A,150000,5,Toys,22764.89,0,None,2271.19,1,76.9,2.398,220.879,6.57
2022-07-22,1,A,150000,5,Toys,23629.06,0,None,0.0,0,76.8,2.507,221.305,6.43
2022-07-29,1,A,150000,5,Toys,23684.8,0,None,869.44,1,80.6,2.476,222.003,6.46
2022-08-05,1,A,150000,5,Toys,25240.77,0,None,4372.31,1,76.0,2.758,221.142,6.39
2022-08-12,1,A,150000,5,Toys,25644.04,0,None,0.0,0,67.5,2.567,221.134,6.48
2022-08-19,1,A,150000,5,Toys,23459.52,0,None,0.0,0,76.6,2.703,221.425,6.57
2022-08-26,1,A,150000,5,Toys,23612.68,0,None,0.0,0,82.6,2.806,222.271,6.36
2022-09-02,1,A,150000,5,Toys,24016.84,0,None,527.51,1,77.4,2.97,222.115,6.5
2022-09-09,1,A,150000,5,Toys,29922.05,1,Labor Day,2144.79,1,68.0,2.8,221.823,6.38
2022-09-16,1,A,150000,5,Toys,22515.47,0,None,0.0,0,69.3,3.069,222.482,6.34
2022-09-23,1,A,150000,5,Toys,21769.9,0,None,0.0,0,70.2,3.039,222.411,6.4
2022-09-30,1,A,150000,5,Toys,25673.88,0,None,1868.43,1,62.8,3.021,222.984,6.3
2022-10-07,1,A,150000,5,Toys,22070.19,0,None,3439.7,1,61.6,3.199,222.286,6.33
2022-10-14,1,A,150000,5,Toys,24027.0,0,None,0.0,0,61.1,3.24,222.611,6.26
2022-10-21,1,A,150000,5,Toys,24224.81,0,None,0.0,0,50.8,3.237,222.716,6.56
2022-10-28,1,A,150000,5,Toys,24160.56,0,None,0.0,0,55.2,3.351,222.318,6.36
2022-11-04,1,A,150000,5,Toys,49481.28,0,None,0.0,0,57.2,3.374,223.335,6.27
2022-11-11,1,A,150000,5,Toys,48110.67,0,None,0.0,0,54.9,3.471,223.455,6.35
2022-11-18,1,A,150000,5,Toys,48420.31,0,None,0.0,0,50.9,3.571,223.464,6.3
2022-11-25,1,A,150000,5,Toys,97607.21,1,Thanksgiving / Black Friday,2807.43,1,45.8,3.699,223.482,6.28
2022-12-02,1,A,150000,5,Toys,117585.79,1,Thanksgiving / Black Friday,4422.27,1,43.1,3.525,223.029,6.35
2022-12-09,1,A,150000,5,Toys,49463.6,0,None,3134.87,1,44.3,3.844,223.663,6.35
2022-12-16,1,A,150000,5,Toys,53127.27,0,None,2771.9,1,40.8,3.564,223.84,6.21
2022-12-23,1,A,150000,5,Toys,98151.81,1,Christmas / New Year,3774.96,1,38.8,3.751,223.747,6.2
2022-12-30,1,A,150000,5,Toys,92277.92,1,Christmas / New Year,1890.08,1,40.4,3.851,224.205,6.22
2023-01-06,1,A,150000,5,Toys,21182.64,0,None,0.0,0,45.7,3.863,224.625,6.0
2023-01-13,1,A,150000,5,Toys,24671.49,0,None,0.0,0,40.6,3.824,225.504,6.07
2023-01-20,1,A,150000,5,Toys,20172.52,0,None,0.0,0,36.3,3.887,224.785,6.34
2023-01-27,1,A,150000,5,Toys,22387.15,0,None,0.0,0,37.3,3.891,224.964,6.36
2023-02-03,1,A,150000,5,Toys,21512.54,0,None,838.75,1,43.6,3.905,224.935,6.16
2023-02-10,1,A,150000,5,Toys,27420.57,1,Super Bowl,3863.63,1,29.2,4.038,224.151,6.23
2023-02-17,1,A,150000,5,Toys,22675.02,0,None,0.0,0,36.7,4.012,225.234,6.19
2023-02-24,1,A,150000,5,Toys,23838.81,0,None,0.0,0,48.1,3.938,225.415,6.45
2023-03-03,1,A,150000,5,Toys,26098.38,0,None,4235.0,1,44.7,4.071,226.754,6.25
2023-03-10,1,A,150000,5,Toys,22910.63,0,None,2402.38,1,55.3,4.024,225.563,6.11
2023-03-17,1,A,150000,5,Toys,23397.36,0,None,0.0,0,48.5,4.062,225.947,6.01
2023-03-24,1,A,150000,5,Toys,23142.62,0,None,0.0,0,54.0,4.04,225.917,5.94
2023-03-31,1,A,150000,5,Toys,25224.82,0,None,2951.18,1,51.9,3.911,225.487,6.11
2023-04-07,1,A,150000,5,Toys,21209.65,0,None,1918.66,1,59.3,3.917,226.78,6.0
2023-04-14,1,A,150000,5,Toys,23977.65,0,None,0.0,0,64.6,4.001,226.722,5.92
2023-04-21,1,A,150000,5,Toys,22744.14,0,None,0.0,0,67.4,3.966,226.879,5.98
2023-04-28,1,A,150000,5,Toys,25850.99,0,None,0.0,0,64.1,3.888,226.166,5.93
2023-05-05,1,A,150000,5,Toys,23197.48,0,None,0.0,0,64.4,3.867,227.46,6.19
2023-05-12,1,A,150000,5,Toys,22331.01,0,None,1127.25,1,67.5,3.925,226.195,6.1
2023-05-19,1,A,150000,5,Toys,21331.08,0,None,0.0,0,71.3,3.737,227.326,6.0
2023-05-26,1,A,150000,5,Toys,29189.09,1,Memorial Day,2509.71,1,75.9,3.786,228.266,6.14
2023-06-02,1,A,150000,5,Toys,23813.66,0,None,0.0,0,75.4,3.681,226.812,5.98
2023-06-09,1,A,150000,5,Toys,25578.55,0,None,0.0,0,80.9,3.631,227.162,5.88
2023-06-16,1,A,150000,5,Toys,22494.19,0,None,0.0,0,77.2,3.686,227.632,6.11
2023-06-23,1,A,150000,5,Toys,23123.69,0,None,0.0,0,87.8,3.612,227.468,5.99
2023-06-30,1,A,150000,5,Toys,25259.22,0,None,0.0,0,82.5,3.556,227.082,5.82
2023-07-07,1,A,150000,5,Toys,24614.38,0,None,0.0,0,82.4,3.538,228.029,5.9
2023-07-14,1,A,150000,5,Toys,23514.84,0,None,0.0,0,81.1,3.377,227.601,5.82
2023-07-21,1,A,150000,5,Toys,24564.78,0,None,0.0,0,86.7,3.37,228.506,5.75
2023-07-28,1,A,150000,5,Toys,23494.0,0,None,0.0,0,74.3,3.23,227.947,5.97
2023-08-04,1,A,150000,5,Toys,25500.01,0,None,0.0,0,82.2,3.219,229.319,6.06
2023-08-11,1,A,150000,5,Toys,23476.99,0,None,0.0,0,74.8,3.121,228.29,5.72
2023-08-18,1,A,150000,5,Toys,23781.66,0,None,0.0,0,80.4,3.077,228.658,5.9
2023-08-25,1,A,150000,5,Toys,22656.59,0,None,0.0,0,75.1,3.055,229.363,5.77
2023-09-01,1,A,150000,5,Toys,24341.23,0,None,0.0,0,76.0,2.88,228.478,5.77
2023-09-08,1,A,150000,5,Toys,29687.61,1,Labor Day,1390.7,1,67.9,3.052,229.344,5.75
2023-09-15,1,A,150000,5,Toys,23276.23,0,None,0.0,0,62.7,2.744,230.022,5.71
2023-09-22,1,A,150000,5,Toys,24314.24,0,None,0.0,0,66.4,2.669,228.702,5.79
2023-09-29,1,A,150000,5,Toys,26494.33,0,None,2072.42,1,66.3,2.802,229.735,5.69
2023-10-06,1,A,150000,5,Toys,25314.19,0,None,1435.25,1,69.3,2.718,229.91,5.79
2023-10-13,1,A,150000,5,Toys,22960.73,0,None,0.0,0,58.6,2.652,230.308,5.74
2023-10-20,1,A,150000,5,Toys,24833.58,0,None,2795.8,1,56.9,2.601,229.436,5.71
2023-10-27,1,A,150000,5,Toys,23714.46,0,None,0.0,0,54.4,2.502,229.532,5.63
2023-11-03,1,A,150000,5,Toys,51568.04,0,None,0.0,0,52.0,2.386,230.591,5.65
2023-11-10,1,A,150000,5,Toys,53445.52,0,None,0.0,0,49.5,2.422,230.616,5.77
2023-11-17,1,A,150000,5,Toys,49859.98,0,None,0.0,0,43.4,2.323,230.73,5.74
2023-11-24,1,A,150000,5,Toys,106995.49,1,Thanksgiving / Black Friday,2699.47,1,48.5,2.42,230.915,5.58
2023-12-01,1,A,150000,5,Toys,106468.34,1,Thanksgiving / Black Friday,3829.45,1,41.1,2.299,230.539,5.67
2023-12-08,1,A,150000,5,Toys,50361.89,0,None,0.0,0,44.5,2.216,231.133,5.73
2023-12-15,1,A,150000,5,Toys,52795.3,0,None,0.0,0,36.9,2.233,231.3,5.47
2023-12-22,1,A,150000,5,Toys,78815.52,1,Christmas / New Year,705.18,1,36.3,2.272,230.934,5.68
2023-12-29,1,A,150000,5,Toys,101974.45,1,Christmas / New Year,1837.6,1,37.1,2.177,232.361,5.55
2024-01-05,1,A,150000,5,Toys,26502.02,0,None,2787.98,1,28.7,2.145,231.803,5.66
